Epoch,Loss,Z_llk,theta_llk,X_llk,SSE,RMSE
0,1872155.476059862,892.5653913137916,-40591.7908120897,-785797.4043726877,85.47013513313358,0.09245005956360082
100,43259.35028033272,937.3981991382241,-42277.700133359045,-1813.0251639873404,84.43208491348781,0.09188693319155224
200,37509.70566251379,956.209019670632,-42172.86788441158,3741.1135778758526,83.74940690904533,0.0915147020478378
300,34978.6888767233,960.3225206333145,-42056.93535906393,6136.696571738444,82.67471427780733,0.09092563680162341
400,33467.055834494226,958.6688962335542,-41947.176298519465,7533.577180632746,81.48860827319227,0.0902710409119072
500,32459.754462370125,954.2171248971129,-41842.36509953164,8436.688390384952,80.3219393749732,0.08962250798486579
600,31749.987442751823,948.3180904233524,-41751.21653024887,9058.995640573834,79.1981521355693,0.08899334364747137
700,31210.6665163942,942.1129262070843,-41670.48155583377,9522.51260126525,78.1065040540311,0.08837788414192274
800,30768.79862116553,936.4196556785593,-41596.57130242697,9895.43243967362,77.0295490525137,0.08776647939419342
900,30386.71580888065,932.5241847986654,-41528.68265190948,10213.022954451255,75.9579766504865,0.08715387349423231
1000,30048.22935686941,930.3346319978472,-41465.889345774536,10490.534162075837,74.89691963519559,0.08654300643910837
1100,29740.234833005605,928.7855934713673,-41405.205132977644,10739.144928230216,73.84811250736914,0.08593492451114915
1200,29457.064902268787,926.9337906831365,-41345.6291355208,10964.31168852899,72.80337681195454,0.08532489485018695
1300,29204.658934790506,924.5384737980437,-41292.04508774613,11165.222514902394,71.76009881328054,0.08471133266174043
1400,28983.42074402372,922.140213941707,-41245.74024495703,11342.206096917107,70.7182167886364,0.08409412392589417
1500,28796.91145404076,920.2454341830421,-41207.572821638925,11492.149117354085,69.67500019156672,0.08347155215495082
1600,28631.56590540509,918.8199335999215,-41173.84427861926,11625.04541242317,68.63357775186454,0.08284538475489418
1700,28477.479740362018,917.6463907703321,-41141.44550727605,11747.819099853506,67.60190212554146,0.08222037589645373
1800,28330.696038460374,916.5783249336358,-41108.99081859819,11863.154335658955,66.58403649619152,0.0815990419650816
1900,28189.820819999142,915.562432473818,-41076.3901591365,11972.382735456502,65.57753466370922,0.08097995718923859
2000,28056.835290032468,914.585423401202,-41044.80817138393,12074.661389987516,64.57737542305611,0.08036004941701819
2100,27936.15765215037,913.6338435770389,-41016.375757037684,12167.721084973195,63.58264517623881,0.07973872658642028
2200,27828.424270830124,912.7153986426529,-40992.16476417248,12252.050655224863,62.59735897276072,0.07911849276418295
2300,27729.22390422635,911.8583196818809,-40970.94706863938,12330.829910047152,61.625930541120944,0.07850218502762897
2400,27634.078919183423,911.0620253648165,-40951.48695746058,12407.289344423094,60.67195332708883,0.0778922032857518
2500,27539.523697053573,910.3316943661479,-40933.0583920076,12484.155765378502,59.741599447239345,0.07729269011183354
2600,27442.663999644334,909.6644864645023,-40915.01857854228,12563.679831245525,58.84313986514918,0.07670928227088894
2700,27340.82378327887,909.0686263969781,-40896.61412825588,12647.772073040467,57.98449108142951,0.07614754827401171
2800,27232.75919617195,908.5676905830051,-40877.347401223975,12737.126388708137,57.17249536693342,0.0756124959030803
2900,27120.933734674887,908.1942919734471,-40857.86374545522,12829.863028526708,56.412838634945075,0.07510848063630705
3000,27006.541635541507,907.9938643456123,-40839.090526342945,12925.722380172527,55.71373282235713,0.07464163236582999
3100,26886.157855521502,908.0107736742555,-40820.520902257966,13027.596482985213,55.08421407373133,0.07421874027072359
3200,26758.493691832948,908.2827921284074,-40801.00348867453,13135.526336028484,54.52616626536014,0.073841835205634
3300,26628.420338484237,908.8173465285051,-40780.64680840167,13244.702436543183,54.02843047678747,0.07350403422723642
3400,26501.377760041654,909.5466107912771,-40759.97983748059,13350.290575749765,53.565090392598385,0.0731881755426369
3500,26384.658910734455,910.2624539712584,-40740.00831239916,13446.167582082317,53.09418597016727,0.07286575736940318
3600,26285.672202972604,910.7006812469715,-40722.38875129125,13526.919956349131,52.55215001076427,0.07249286172497556
3700,26201.77949388151,910.7676994162446,-40705.769732010755,13594.002863570699,51.8837333957586,0.07203036401112979
3800,26128.2009208167,910.5890239130266,-40689.27079102161,13651.177475936081,51.08621390715081,0.07147462060560433
3900,26061.22616774537,910.3257622864414,-40673.46387353171,13702.563541855845,50.18940199093484,0.07084447895985604
4000,25998.169911263576,910.0664645083089,-40657.804864046135,13750.17885746029,49.212835661608025,0.07015186074624681
4100,25940.33117760607,909.874158364756,-40642.1609314685,13792.492477278971,48.1705994484371,0.0694050426470852
4200,25891.58732993375,909.7854945513441,-40627.89494878189,13826.955896935646,47.08859764833312,0.06862113205735762
4300,25852.949047387832,909.8053777552632,-40616.6166619759,13854.201568230055,46.01016494587637,0.06783079311483566
4400,25822.830240170857,909.8938007407671,-40608.775259820424,13876.320614083907,44.955451287894554,0.06704882645348433
4500,25798.302278476083,910.0104904388287,-40603.357806618005,13895.277907084961,43.925700657535984,0.0662764669075955
4600,25776.50627224432,910.154307020649,-40599.157018275706,13912.70616646649,42.914012552946836,0.0655087876188736
4700,25755.98966773478,910.3448246921788,-40595.561868082645,13929.428577132203,41.91138221623549,0.0647390007771479
4800,25735.934962694755,910.5734564960171,-40592.149226627174,13945.838192778958,40.91188003919939,0.06396239523282367
4900,25715.895228746966,910.8485965429072,-40588.74495780459,13962.20305459605,39.913211095815626,0.06317690329211745
5000,25695.612466046598,911.1733713173862,-40585.316833984645,13978.530996620659,38.92641473036478,0.06239103680046099
